BusAreaName,BusNum,FuelType,BusName,ID,Status,MW,Mvar,VoltSet,AGC,AVR,MVABase,MWMin,MWMax,MvarMin,MvarMax,CostModel,SubIDExtra,SubName,PartFact,Heat Rate MBTU/MWh
Virginia Mountains,184852,WAT (Water),BASSETT 3 1,1,Open,0.0,0.0,1.04,YES,YES,5.6,2.29,4.67,-0.23,1.79,Cubic,9672,BASSETT 3,4.67,
Virginia Mountains,184882,BIT (Bituminous Coal),COVINGTON 5 2,1,Open,0.0,0.0,1.04,YES,YES,26.7,11.07,22.25,-2.71,10.37,Cubic,9673,COVINGTON 5,22.25,0.0
Virginia Mountains,184892,BIT (Bituminous Coal),COVINGTON 5 3,1,Closed,22.25,-2.33,1.002,YES,YES,26.7,3.27,22.25,-2.71,10.37,Cubic,9673,COVINGTON 5,22.25,8.206468474
Virginia Mountains,184922,WAT (Water),FRIES 2 1,4,Closed,1.35,0.52,1.04,YES,YES,1.62,0.43,1.35,-0.07,0.52,Cubic,9674,FRIES 2,1.35,
Virginia Mountains,184922,WAT (Water),FRIES 2 1,3,Closed,1.35,0.52,1.04,YES,YES,1.62,0.47,1.35,-0.07,0.52,Cubic,9674,FRIES 2,1.35,
Virginia Mountains,184922,WAT (Water),FRIES 2 1,2,Open,0.0,0.0,1.04,YES,YES,1.62,0.25,1.35,-0.07,0.52,Cubic,9674,FRIES 2,1.35,
Virginia Mountains,184922,WAT (Water),FRIES 2 1,1,Open,0.0,0.0,1.04,YES,YES,1.62,0.26,1.35,-0.07,0.52,Cubic,9674,FRIES 2,1.35,
Virginia Mountains,184962,NG (Natural Gas),FRONT ROYAL 5 3,1,Closed,368.05,187.34,1.039,YES,YES,441.66,136.84,368.05,-40.85,187.34,Cubic,9675,FRONT ROYAL 5,368.05,8.551083591
Virginia Mountains,184972,NG (Natural Gas),FRONT ROYAL 5 4,1,Closed,368.05,187.34,1.039,YES,YES,441.66,105.86,368.05,-40.85,187.34,Cubic,9675,FRONT ROYAL 5,368.05,8.019150209
Virginia Mountains,184982,NG (Natural Gas),FRONT ROYAL 5 5,1,Closed,368.05,187.34,1.039,YES,YES,441.66,181.92,368.05,-40.85,187.34,Cubic,9675,FRONT ROYAL 5,368.05,9.369912572
Virginia Mountains,184992,NG (Natural Gas),FRONT ROYAL 5 6,1,Closed,368.05,187.34,1.039,YES,YES,441.66,169.09,368.05,-40.85,187.34,Cubic,9675,FRONT ROYAL 5,368.05,8.642601432
Virginia Mountains,185032,DFO (Distillate Fuel Oil),SALEM 20 2,1,Closed,1.3,0.61,1.04,YES,YES,1.56,0.21,1.3,-0.16,0.61,Cubic,9676,SALEM 20,1.3,0.0325
Virginia Mountains,185072,WAT (Water),BOYDTON 3 3,2,Closed,49.47,-2.42,1.0365,YES,YES,59.36,12.59,49.47,-2.42,19.0,Cubic,9677,BOYDTON 3,49.47,
Virginia Mountains,185072,WAT (Water),BOYDTON 3 3,1,Closed,49.47,-2.42,1.0365,YES,YES,59.36,8.38,49.47,-2.42,19.0,Cubic,9677,BOYDTON 3,49.47,
Virginia Mountains,185082,WAT (Water),BOYDTON 3 4,1,Closed,49.47,-2.42,1.0365,YES,YES,59.36,11.68,49.47,-2.42,19.0,Cubic,9677,BOYDTON 3,49.47,
Virginia Mountains,185082,WAT (Water),BOYDTON 3 4,2,Open,0.0,0.0,1.0365,YES,YES,59.36,12.13,49.47,-2.42,19.0,Cubic,9677,BOYDTON 3,49.47,
Virginia Mountains,185092,WAT (Water),BOYDTON 3 5,1,Closed,49.47,10.72,1.0045,YES,YES,59.36,22.87,49.47,-2.42,19.0,Cubic,9677,BOYDTON 3,49.47,
Virginia Mountains,185102,WAT (Water),BOYDTON 3 6,1,Open,0.0,0.0,1.04,YES,YES,59.36,9.07,49.47,-2.42,19.0,Cubic,9677,BOYDTON 3,49.47,
Virginia Tidewater,193832,WAT (Water),PETERSBURG 12 2,1,Closed,2.9,1.11,1.04,YES,YES,3.48,0.42,2.9,-0.14,1.11,Cubic,10259,PETERSBURG 12,2.9,
Virginia Tidewater,193872,NG (Natural Gas),ASHLAND 11 2,1,Closed,187.0,-20.76,1.037,YES,YES,224.4,89.78,187.0,-20.76,95.18,Cubic,10260,ASHLAND 11,187.0,6.657075595
Virginia Tidewater,193892,BIT (Bituminous Coal),HOPEWELL 7 1,2,Closed,57.4,14.7,1.038,YES,YES,68.88,19.15,57.4,-7.0,26.75,Cubic,10261,HOPEWELL 7,57.4,8.645586298
Virginia Tidewater,193892,BIT (Bituminous Coal),HOPEWELL 7 1,1,Closed,57.4,14.7,1.038,YES,YES,68.88,25.77,57.4,-7.0,26.75,Cubic,10261,HOPEWELL 7,57.4,8.676583739
Virginia Tidewater,193922,DFO (Distillate Fuel Oil),AMELIA COURT HOUSE 4 2,1,Closed,4.0,1.86,1.04,YES,YES,4.8,1.2,4.0,-0.49,1.86,Cubic,10262,AMELIA COURT HOUSE 4,4.0,0.116
Virginia Tidewater,193952,DFO (Distillate Fuel Oil),CULPEPER 5 2,2,Closed,1.8,0.84,1.04,YES,YES,2.16,0.44,1.8,-0.22,0.84,Cubic,10263,CULPEPER 5,1.8,0.0
Virginia Tidewater,193952,DFO (Distillate Fuel Oil),CULPEPER 5 2,1,Open,0.0,0.0,1.04,YES,YES,2.16,0.3,1.8,-0.22,0.84,Cubic,10263,CULPEPER 5,1.8,0.049
Virginia Tidewater,193962,DFO (Distillate Fuel Oil),CULPEPER 5 3,1,Closed,1.8,0.84,1.04,YES,YES,2.16,0.58,1.8,-0.22,0.84,Cubic,10263,CULPEPER 5,1.8,0.0535
Virginia Tidewater,193992,DFO (Distillate Fuel Oil),CHERITON 1,4,Closed,2.0,-0.24,1.04,YES,YES,2.4,0.25,2.0,-0.24,0.93,Cubic,10264,CHERITON,2.0,0.0595
Virginia Tidewater,193992,DFO (Distillate Fuel Oil),CHERITON 1,3,Closed,2.0,-0.24,1.04,YES,YES,2.4,0.55,2.0,-0.24,0.93,Cubic,10264,CHERITON,2.0,0.05
Virginia Tidewater,193992,DFO (Distillate Fuel Oil),CHERITON 1,2,Closed,2.0,-0.24,1.04,YES,YES,2.4,0.33,2.0,-0.24,0.93,Cubic,10264,CHERITON,2.0,0.0565
Virginia Tidewater,193992,DFO (Distillate Fuel Oil),CHERITON 1,1,Closed,2.0,-0.24,1.04,YES,YES,2.4,0.65,2.0,-0.24,0.93,Cubic,10264,CHERITON,2.0,0.0475
Virginia Tidewater,194002,DFO (Distillate Fuel Oil),CHERITON 2,1,Closed,2.0,-0.24,1.04,YES,YES,2.4,0.45,2.0,-0.24,0.93,Cubic,10264,CHERITON,2.0,0.0535
Virginia Tidewater,194012,DFO (Distillate Fuel Oil),CHERITON 3,1,Closed,2.0,-0.24,1.04,YES,YES,2.4,0.76,2.0,-0.24,0.93,Cubic,10264,CHERITON,2.0,0.063
Virginia Tidewater,194092,NG (Natural Gas),ASHLAND 12 5,1,Closed,125.33,35.01,1.056,YES,YES,150.4,17.27,125.33,-13.91,63.79,Cubic,10265,ASHLAND 12,125.33,5.440658049
Virginia Tidewater,194102,NG (Natural Gas),ASHLAND 12 6,1,Closed,125.33,51.09,1.009,YES,YES,150.4,29.12,125.33,-13.91,63.79,Cubic,10265,ASHLAND 12,125.33,5.662020906
Virginia Tidewater,194112,NG (Natural Gas),ASHLAND 12 7,1,Closed,125.33,54.96,1.009,YES,YES,150.4,40.82,125.33,-13.91,63.79,Cubic,10265,ASHLAND 12,125.33,5.508867667
Virginia Tidewater,194122,NG (Natural Gas),ASHLAND 12 8,1,Closed,125.33,47.56,1.009,YES,YES,150.4,29.92,125.33,-13.91,63.79,Cubic,10265,ASHLAND 12,125.33,5.617046463
Virginia Tidewater,194132,NG (Natural Gas),ASHLAND 12 9,1,Closed,125.33,54.57,1.009,YES,YES,150.4,25.56,125.33,-13.91,63.79,Cubic,10265,ASHLAND 12,125.33,5.685449958
Virginia Tidewater,194142,NG (Natural Gas),ASHLAND 12 10,1,Closed,125.33,35.01,1.056,YES,YES,150.4,52.36,125.33,-13.91,63.79,Cubic,10265,ASHLAND 12,125.33,5.610480821
Virginia Tidewater,194192,BIT (Bituminous Coal),CHESTER 17 3,1,Open,0.0,0.0,1.043,YES,YES,405.87,79.89,338.23,-41.26,157.61,Cubic,10266,CHESTER 17,338.23,0.0
Virginia Tidewater,194202,BIT (Bituminous Coal),CHESTER 17 4,1,Open,0.0,0.0,1.043,YES,YES,405.87,156.38,338.23,-41.26,157.61,Cubic,10266,CHESTER 17,338.23,0.0
Virginia Tidewater,194212,BIT (Bituminous Coal),CHESTER 17 5,1,Open,0.0,0.0,1.043,YES,YES,405.87,139.32,338.23,-41.26,157.61,Cubic,10266,CHESTER 17,338.23,0.0
Virginia Tidewater,194222,BIT (Bituminous Coal),CHESTER 17 6,1,Open,0.0,0.0,1.043,YES,YES,405.87,123.64,338.23,-41.26,157.61,Cubic,10266,CHESTER 17,338.23,0.0
Virginia Tidewater,194262,DFO (Distillate Fuel Oil),MANASSAS 15 2,1,Open,0.0,0.0,1.04,YES,YES,1.92,0.73,1.6,-0.2,0.75,Cubic,10267,MANASSAS 15,1.6,0.0
Virginia Tidewater,194272,DFO (Distillate Fuel Oil),MANASSAS 15 3,1,Open,0.0,0.0,1.04,YES,YES,1.92,0.79,1.6,-0.2,0.75,Cubic,10267,MANASSAS 15,1.6,0.0
Virginia Tidewater,194312,NG (Natural Gas),CHESTER 18 2,1,Closed,111.65,12.91,1.0405,YES,YES,133.98,47.85,111.65,-12.39,56.83,Cubic,10268,CHESTER 18,111.65,5.387711296
Virginia Tidewater,194322,NG (Natural Gas),CHESTER 18 3,1,Closed,111.65,9.62,1.0405,YES,YES,133.98,18.91,111.65,-12.39,56.83,Cubic,10268,CHESTER 18,111.65,5.501043841
Virginia Tidewater,194332,NG (Natural Gas),CHESTER 18 4,1,Closed,111.65,9.65,1.0405,YES,YES,133.98,51.22,111.65,-12.39,56.83,Cubic,10268,CHESTER 18,111.65,5.579770886
Virginia Tidewater,194342,NG (Natural Gas),CHESTER 18 5,1,Closed,111.65,12.13,1.0405,YES,YES,133.98,21.03,111.65,-12.39,56.83,Cubic,10268,CHESTER 18,111.65,5.516688919
Virginia Tidewater,194372,WAT (Water),MINERAL 3 1,1,Closed,1.0,0.38,1.043,YES,YES,1.2,0.47,1.0,-0.05,0.38,Cubic,10269,MINERAL 3,1.0,
Virginia Tidewater,194402,DFO (Distillate Fuel Oil),CHESAPEAKE 19 2,2,Closed,16.85,-2.06,1.0395,YES,YES,20.22,5.41,16.85,-2.06,7.85,Cubic,10270,CHESAPEAKE 19,16.85,0.455
Virginia Tidewater,194402,DFO (Distillate Fuel Oil),CHESAPEAKE 19 2,1,Closed,16.85,-2.06,1.0395,YES,YES,20.22,3.93,16.85,-2.06,7.85,Cubic,10270,CHESAPEAKE 19,16.85,0.499
Virginia Tidewater,194412,DFO (Distillate Fuel Oil),CHESAPEAKE 19 3,2,Closed,16.85,-1.98,1.0395,YES,YES,20.22,2.96,16.85,-2.06,7.85,Cubic,10270,CHESAPEAKE 19,16.85,0.5235
Virginia Tidewater,194412,DFO (Distillate Fuel Oil),CHESAPEAKE 19 3,1,Closed,16.85,-1.98,1.0395,YES,YES,20.22,6.22,16.85,-2.06,7.85,Cubic,10270,CHESAPEAKE 19,16.85,0.4255
Virginia Tidewater,194452,NG (Natural Gas),DUMFRIES 3 2,1,Closed,204.33,94.68,1.066,YES,YES,245.2,65.83,204.33,-22.68,104.01,Cubic,10271,DUMFRIES 3,204.33,6.622554661
Virginia Tidewater,194462,NG (Natural Gas),DUMFRIES 3 3,1,Closed,204.33,94.68,1.066,YES,YES,245.2,26.0,204.33,-22.68,104.01,Cubic,10271,DUMFRIES 3,204.33,6.244472521
Virginia Tidewater,194472,NG (Natural Gas),DUMFRIES 3 4,1,Closed,204.33,81.73,1.009,YES,YES,245.2,86.54,204.33,-22.68,104.01,Cubic,10271,DUMFRIES 3,204.33,7.056413489
Virginia Tidewater,194502,DFO (Distillate Fuel Oil),PARKSLEY 3 1,1,Closed,12.0,-1.46,1.04,YES,YES,14.4,4.32,12.0,-1.46,5.59,Cubic,10272,PARKSLEY 3,12.0,0.3695
Virginia Tidewater,194522,DFO (Distillate Fuel Oil),MANASSAS 16 1,4,Closed,1.22,0.57,1.04,YES,YES,1.46,0.18,1.22,-0.15,0.57,Cubic,10273,MANASSAS 16,1.22,0.035
Virginia Tidewater,194522,DFO (Distillate Fuel Oil),MANASSAS 16 1,3,Closed,1.22,0.57,1.04,YES,YES,1.46,0.28,1.22,-0.15,0.57,Cubic,10273,MANASSAS 16,1.22,0.0285
Virginia Tidewater,194522,DFO (Distillate Fuel Oil),MANASSAS 16 1,2,Closed,1.22,0.57,1.04,YES,YES,1.46,0.13,1.22,-0.15,0.57,Cubic,10273,MANASSAS 16,1.22,0.0325
Virginia Tidewater,194522,DFO (Distillate Fuel Oil),MANASSAS 16 1,1,Closed,1.22,0.57,1.04,YES,YES,1.46,0.36,1.22,-0.15,0.57,Cubic,10273,MANASSAS 16,1.22,0.03
Virginia Tidewater,194522,DFO (Distillate Fuel Oil),MANASSAS 16 1,6,Open,0.0,0.0,1.04,YES,YES,1.46,0.15,1.22,-0.15,0.57,Cubic,10273,MANASSAS 16,1.22,0.0
Virginia Tidewater,194522,DFO (Distillate Fuel Oil),MANASSAS 16 1,5,Open,0.0,0.0,1.04,YES,YES,1.46,0.28,1.22,-0.15,0.57,Cubic,10273,MANASSAS 16,1.22,0.0
Virginia Tidewater,194542,WAT (Water),EMPORIA 4 1,1,Closed,1.25,0.48,1.04,YES,YES,1.5,0.35,1.25,-0.06,0.48,Cubic,10274,EMPORIA 4,1.25,
Virginia Tidewater,194542,WAT (Water),EMPORIA 4 1,2,Open,0.0,0.0,1.04,YES,YES,1.5,0.33,1.25,-0.06,0.48,Cubic,10274,EMPORIA 4,1.25,
Virginia Tidewater,194572,NG (Natural Gas),CHESTER 19 2,1,Open,0.0,0.0,1.04,YES,YES,15.6,5.45,13.0,-1.44,6.62,Cubic,10275,CHESTER 19,13.0,0.0
Virginia Tidewater,194602,DFO (Distillate Fuel Oil),MANASSAS 17 2,1,Closed,2.2,1.03,1.04,YES,YES,2.64,0.82,2.2,-0.27,1.03,Cubic,10276,MANASSAS 17,2.2,0.0685
Virginia Tidewater,194612,DFO (Distillate Fuel Oil),MANASSAS 17 3,1,Closed,2.2,1.03,1.04,YES,YES,2.64,1.07,2.2,-0.27,1.03,Cubic,10276,MANASSAS 17,2.2,0.076
Virginia Tidewater,194632,DFO (Distillate Fuel Oil),MANASSAS 17 5,1,Closed,2.2,1.03,1.04,YES,YES,2.64,0.42,2.2,-0.27,1.03,Cubic,10276,MANASSAS 17,2.2,0.0565
Virginia Tidewater,194642,DFO (Distillate Fuel Oil),MANASSAS 17 6,1,Closed,2.2,1.03,1.04,YES,YES,2.64,0.5,2.2,-0.27,1.03,Cubic,10276,MANASSAS 17,2.2,0.059
Virginia Tidewater,194652,DFO (Distillate Fuel Oil),MANASSAS 17 7,1,Closed,2.2,1.03,1.04,YES,YES,2.64,0.8,2.2,-0.27,1.03,Cubic,10276,MANASSAS 17,2.2,0.068
Virginia Tidewater,194662,DFO (Distillate Fuel Oil),MANASSAS 17 8,1,Closed,2.2,1.03,1.04,YES,YES,2.64,0.73,2.2,-0.27,1.03,Cubic,10276,MANASSAS 17,2.2,0.066
Virginia Tidewater,194702,DFO (Distillate Fuel Oil),ROCKVILLE 11 2,1,Closed,1.8,-0.22,1.04,YES,YES,2.16,0.83,1.8,-0.22,0.84,Cubic,10277,ROCKVILLE 11,1.8,0.061
Virginia Tidewater,194712,DFO (Distillate Fuel Oil),ROCKVILLE 11 3,1,Closed,1.8,-0.22,1.04,YES,YES,2.16,0.7,1.8,-0.22,0.84,Cubic,10277,ROCKVILLE 11,1.8,0.057
Virginia Tidewater,194732,DFO (Distillate Fuel Oil),ROCKVILLE 11 5,2,Closed,1.8,-0.22,1.039,YES,YES,2.16,0.9,1.8,-0.22,0.84,Cubic,10277,ROCKVILLE 11,1.8,0.0505
Virginia Tidewater,194732,DFO (Distillate Fuel Oil),ROCKVILLE 11 5,1,Closed,1.8,-0.22,1.039,YES,YES,2.16,0.49,1.8,-0.22,0.84,Cubic,10277,ROCKVILLE 11,1.8,0.063
Virginia Tidewater,194742,DFO (Distillate Fuel Oil),ROCKVILLE 11 6,2,Closed,1.8,-0.22,1.039,YES,YES,2.16,0.53,1.8,-0.22,0.84,Cubic,10277,ROCKVILLE 11,1.8,0.0565
Virginia Tidewater,194742,DFO (Distillate Fuel Oil),ROCKVILLE 11 6,1,Closed,1.8,-0.22,1.039,YES,YES,2.16,0.68,1.8,-0.22,0.84,Cubic,10277,ROCKVILLE 11,1.8,0.052
Virginia Tidewater,194792,DFO (Distillate Fuel Oil),DUMFRIES 4 3,1,Closed,163.0,63.43,1.0585,YES,YES,195.6,69.53,163.0,-19.89,75.96,Cubic,10278,DUMFRIES 4,163.0,5.346
Virginia Tidewater,194802,DFO (Distillate Fuel Oil),DUMFRIES 4 4,1,Closed,163.0,32.97,1.049,YES,YES,195.6,52.59,163.0,-19.89,75.96,Cubic,10278,DUMFRIES 4,163.0,4.838
Virginia Tidewater,194812,DFO (Distillate Fuel Oil),DUMFRIES 4 5,1,Closed,163.0,67.95,1.0585,YES,YES,195.6,25.01,163.0,-19.89,75.96,Cubic,10278,DUMFRIES 4,163.0,4.01
Virginia Tidewater,194822,DFO (Distillate Fuel Oil),DUMFRIES 4 6,1,Closed,163.0,68.27,1.0585,YES,YES,195.6,73.82,163.0,-19.89,75.96,Cubic,10278,DUMFRIES 4,163.0,5.4745
Virginia Tidewater,194832,DFO (Distillate Fuel Oil),DUMFRIES 4 7,1,Closed,163.0,32.97,1.049,YES,YES,195.6,79.97,163.0,-19.89,75.96,Cubic,10278,DUMFRIES 4,163.0,5.659
Virginia Tidewater,194842,DFO (Distillate Fuel Oil),DUMFRIES 4 8,1,Closed,163.0,60.04,1.0585,YES,YES,195.6,35.92,163.0,-19.89,75.96,Cubic,10278,DUMFRIES 4,163.0,4.3375
Virginia Tidewater,194872,DFO (Distillate Fuel Oil),WARSAW 8 1,2,Closed,20.7,9.65,1.0365,YES,YES,24.84,2.49,20.7,-2.53,9.65,Cubic,10279,WARSAW 8,20.7,0.5445
Virginia Tidewater,194872,DFO (Distillate Fuel Oil),WARSAW 8 1,1,Closed,20.7,9.65,1.0365,YES,YES,24.84,4.34,20.7,-2.53,9.65,Cubic,10279,WARSAW 8,20.7,0.4885
Virginia Tidewater,194882,DFO (Distillate Fuel Oil),WARSAW 8 2,2,Closed,20.7,-1.29,1.04,YES,YES,24.84,7.13,20.7,-2.53,9.65,Cubic,10279,WARSAW 8,20.7,0.5615
Virginia Tidewater,194882,DFO (Distillate Fuel Oil),WARSAW 8 2,1,Closed,20.7,-1.29,1.04,YES,YES,24.84,4.91,20.7,-2.53,9.65,Cubic,10279,WARSAW 8,20.7,0.628
Virginia Tidewater,194932,NUC (Nuclear),MINERAL 4 3,1,Closed,979.7,97.46,1.044,YES,YES,1175.64,300.48,979.7,-80.34,360.53,Cubic,10280,MINERAL 4,979.7,10.43
Virginia Tidewater,194942,NUC (Nuclear),MINERAL 4 4,1,Closed,979.7,97.46,1.044,YES,YES,1175.64,485.02,979.7,-80.34,360.53,Cubic,10280,MINERAL 4,979.7,10.78
Virginia Tidewater,194972,DFO (Distillate Fuel Oil),MANASSAS 18 1,2,Closed,1.8,0.84,1.04,YES,YES,2.16,0.84,1.8,-0.22,0.84,Cubic,10281,MANASSAS 18,1.8,0.0585
Virginia Tidewater,194972,DFO (Distillate Fuel Oil),MANASSAS 18 1,1,Closed,1.8,0.84,1.04,YES,YES,2.16,0.76,1.8,-0.22,0.84,Cubic,10281,MANASSAS 18,1.8,0.061
Virginia Tidewater,195012,NG (Natural Gas),WOODFORD 2 3,1,Closed,178.5,15.65,1.038,YES,YES,214.2,41.94,178.5,-19.81,90.86,Cubic,10282,WOODFORD 2,178.5,6.091510474
Virginia Tidewater,195022,NG (Natural Gas),WOODFORD 2 4,1,Closed,178.5,33.33,1.0475,YES,YES,214.2,24.21,178.5,-19.81,90.86,Cubic,10282,WOODFORD 2,178.5,6.294168342
Virginia Tidewater,195032,NG (Natural Gas),WOODFORD 2 5,1,Closed,178.5,34.58,1.0475,YES,YES,214.2,51.27,178.5,-19.81,90.86,Cubic,10282,WOODFORD 2,178.5,6.512582057
Virginia Tidewater,195042,NG (Natural Gas),WOODFORD 2 6,1,Closed,178.5,35.35,1.0475,YES,YES,214.2,88.77,178.5,-19.81,90.86,Cubic,10282,WOODFORD 2,178.5,6.41493543
Virginia Tidewater,195052,NG (Natural Gas),WOODFORD 2 7,1,Closed,178.5,30.49,1.0475,YES,YES,214.2,60.89,178.5,-19.81,90.86,Cubic,10282,WOODFORD 2,178.5,6.512466206
Virginia Tidewater,195092,NG (Natural Gas),GLEN ALLEN 7 2,1,Closed,110.0,55.55,1.009,YES,YES,132.0,17.07,110.0,-12.21,55.99,Cubic,10283,GLEN ALLEN 7,110.0,5.320775321
Virginia Tidewater,195102,NG (Natural Gas),GLEN ALLEN 7 3,1,Closed,110.0,55.99,1.009,YES,YES,132.0,31.23,110.0,-12.21,55.99,Cubic,10283,GLEN ALLEN 7,110.0,5.547325103
Virginia Tidewater,195112,NG (Natural Gas),GLEN ALLEN 7 4,1,Closed,110.0,55.99,1.009,YES,YES,132.0,36.96,110.0,-12.21,55.99,Cubic,10283,GLEN ALLEN 7,110.0,5.442883323
Virginia Tidewater,195142,DFO (Distillate Fuel Oil),NEW CHURCH 2 1,5,Closed,67.08,-5.94,1.045,YES,YES,80.5,8.01,67.08,-8.18,31.26,Cubic,10284,NEW CHURCH 2,67.08,2.343
Virginia Tidewater,195142,DFO (Distillate Fuel Oil),NEW CHURCH 2 1,6,Closed,67.08,-5.94,1.045,YES,YES,80.5,20.09,67.08,-8.18,31.26,Cubic,10284,NEW CHURCH 2,67.08,2.033
Virginia Tidewater,195142,DFO (Distillate Fuel Oil),NEW CHURCH 2 1,4,Closed,67.08,-5.94,1.045,YES,YES,80.5,24.2,67.08,-8.18,31.26,Cubic,10284,NEW CHURCH 2,67.08,1.8215
Virginia Tidewater,195142,DFO (Distillate Fuel Oil),NEW CHURCH 2 1,3,Closed,67.08,-5.94,1.045,YES,YES,80.5,15.99,67.08,-8.18,31.26,Cubic,10284,NEW CHURCH 2,67.08,2.0675
Virginia Tidewater,195142,DFO (Distillate Fuel Oil),NEW CHURCH 2 1,2,Closed,67.08,-5.94,1.045,YES,YES,80.5,23.04,67.08,-8.18,31.26,Cubic,10284,NEW CHURCH 2,67.08,1.582
Virginia Tidewater,195142,DFO (Distillate Fuel Oil),NEW CHURCH 2 1,1,Closed,67.08,-5.94,1.045,YES,YES,80.5,33.37,67.08,-8.18,31.26,Cubic,10284,NEW CHURCH 2,67.08,1.9445
Virginia Tidewater,195202,DFO (Distillate Fuel Oil),COURTLAND 2 1,1,Closed,4.0,1.86,1.04,YES,YES,4.8,1.67,4.0,-0.49,1.86,Cubic,10285,COURTLAND 2,4.0,0.13
Virginia Tidewater,195232,NG (Natural Gas),SURRY 1 2,1,Closed,91.9,14.73,1.0315,YES,YES,110.28,18.43,91.9,-10.2,46.78,Cubic,10286,SURRY 1,91.9,5.212084223
Virginia Tidewater,195242,NG (Natural Gas),SURRY 1 3,1,Closed,91.9,14.53,1.0315,YES,YES,110.28,24.29,91.9,-10.2,46.78,Cubic,10286,SURRY 1,91.9,5.171907141
Virginia Tidewater,195252,NG (Natural Gas),SURRY 1 4,1,Closed,91.9,11.89,1.0315,YES,YES,110.28,30.85,91.9,-10.2,46.78,Cubic,10286,SURRY 1,91.9,5.285496183
Virginia Tidewater,195262,NG (Natural Gas),SURRY 1 5,1,Closed,91.9,15.43,1.0315,YES,YES,110.28,17.06,91.9,-10.2,46.78,Cubic,10286,SURRY 1,91.9,5.300782304
Virginia Tidewater,195302,NG (Natural Gas),CHESAPEAKE 20 2,1,Closed,129.6,58.15,1.009,YES,YES,155.52,28.45,129.6,-14.39,65.97,Cubic,10287,CHESAPEAKE 20,129.6,5.653556969
Virginia Tidewater,195312,NG (Natural Gas),CHESAPEAKE 20 3,1,Closed,129.6,61.75,1.009,YES,YES,155.52,21.6,129.6,-14.39,65.97,Cubic,10287,CHESAPEAKE 20,129.6,5.523392797
Virginia Tidewater,195322,NG (Natural Gas),CHESAPEAKE 20 4,1,Closed,129.6,62.44,1.009,YES,YES,155.52,38.62,129.6,-14.39,65.97,Cubic,10287,CHESAPEAKE 20,129.6,5.64433866
Virginia Tidewater,195362,DFO (Distillate Fuel Oil),FRANKLIN 23 2,2,Open,0.0,0.0,1.04,YES,YES,1.92,0.44,1.6,-0.2,0.75,Cubic,10288,FRANKLIN 23,1.6,0.0
Virginia Tidewater,195362,DFO (Distillate Fuel Oil),FRANKLIN 23 2,1,Open,0.0,0.0,1.04,YES,YES,1.92,0.65,1.6,-0.2,0.75,Cubic,10288,FRANKLIN 23,1.6,0.0
Virginia Tidewater,195392,DFO (Distillate Fuel Oil),CULPEPER 6 1,1,Open,0.0,0.0,1.04,YES,YES,1.8,0.75,1.5,-0.18,0.7,Cubic,10289,CULPEPER 6,1.5,0.0
Virginia Tidewater,195422,NG (Natural Gas),DUMFRIES 5 2,1,Closed,176.45,-19.59,1.058,YES,YES,211.74,43.78,176.45,-19.59,89.81,Cubic,10290,DUMFRIES 5,176.45,6.227490996
Virginia Tidewater,195432,NG (Natural Gas),DUMFRIES 5 3,1,Closed,176.45,-19.59,1.035,YES,YES,211.74,24.44,176.45,-19.59,89.81,Cubic,10290,DUMFRIES 5,176.45,5.920545508
Virginia Tidewater,195482,BIT (Bituminous Coal),KING GEORGE 5 3,1,Open,0.0,0.0,1.04,YES,YES,309.96,117.51,258.3,-31.51,120.37,Cubic,10291,KING GEORGE 5,258.3,0.0
Virginia Tidewater,195552,NG (Natural Gas),REMINGTON 1 5,1,Closed,176.37,39.73,1.0445,YES,YES,211.65,78.68,176.37,-19.58,89.77,Cubic,10292,REMINGTON 1,176.38,6.675269826
Virginia Tidewater,195562,NG (Natural Gas),REMINGTON 1 6,1,Closed,176.37,36.68,1.0445,YES,YES,211.65,57.21,176.37,-19.58,89.77,Cubic,10292,REMINGTON 1,176.38,6.375042387
Virginia Tidewater,195572,NG (Natural Gas),REMINGTON 1 7,1,Closed,176.37,35.25,1.0445,YES,YES,211.65,51.64,176.37,-19.58,89.77,Cubic,10292,REMINGTON 1,176.38,6.395563771
Virginia Tidewater,195582,NG (Natural Gas),REMINGTON 1 8,1,Closed,176.37,17.84,1.035,YES,YES,211.65,78.1,176.37,-19.58,89.77,Cubic,10292,REMINGTON 1,176.38,6.405529954
Virginia Tidewater,195622,NG (Natural Gas),REMINGTON 2 2,1,Closed,171.1,2.78,1.036,YES,YES,205.32,85.21,171.1,-18.99,87.09,Cubic,10293,REMINGTON 2,171.1,6.287774725
Virginia Tidewater,195632,NG (Natural Gas),REMINGTON 2 3,1,Closed,171.1,10.49,1.035,YES,YES,205.32,30.44,171.1,-18.99,87.09,Cubic,10293,REMINGTON 2,171.1,6.254991443
Virginia Tidewater,195642,NG (Natural Gas),REMINGTON 2 4,1,Closed,171.1,2.45,1.036,YES,YES,205.32,34.45,171.1,-18.99,87.09,Cubic,10293,REMINGTON 2,171.1,6.113629495
Virginia Tidewater,195672,DFO (Distillate Fuel Oil),MANASSAS 19 1,2,Open,0.0,0.0,1.04,YES,YES,1.92,0.45,1.6,-0.2,0.75,Cubic,10294,MANASSAS 19,1.6,0.0
